,Год,Дивиденд (руб.),Изм. к пред. году,page_url,ticker
4,2021,6.72,+592.78%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
5,2020,0.97,-87.27%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
6,2019,7.62,+452.17%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
7,2018,1.38,+130%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
8,2017,0.6,-91.33%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
9,2016,6.92,-15.71%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
10,2015,8.21,+247.88%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
11,2014,2.36,+59.46%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
12,2013,1.48,-31.16%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
13,2012,2.15,+82.2%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
14,2011,1.18,+12.51%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
15,2010,1.05,-20.9%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
16,2009,1.33,+61.71%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
17,2008,0.82,+15.49%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
18,2007,0.71,-32.38%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
19,2006,1.05,+72.98%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
20,2005,0.607,+279.38%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
21,2004,0.16,+66.67%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
22,2003,0.096,-4%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
23,2002,0.1,-44.44%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
24,2001,0.18,+109.3%,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
25,2000,0.086,,https://www.dohod.ru/ik/analytics/dividend/sngsp,SNGSP
0,след 12m. (прогноз),0.0388,0%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
1,2024,0.0388,+1803.43%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
2,2023,0.00204,-96.48%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
3,2022,0.058,+123.61%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
4,2021,0.0259,,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
5,2020,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
6,2019,0.0571,+41.8%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
7,2018,0.0402,+241.28%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
8,2017,0.0118,+41%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
9,2016,0.0083636,+169.79%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
10,2015,0.0031,-44.94%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
11,2014,0.00563,+32.47%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
12,2013,0.00425,+51.79%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
13,2012,0.0028,+123.8%,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
14,2011,0.0012511,,https://www.dohod.ru/ik/analytics/dividend/mrkp,MRKP
0,след 12m. (прогноз),217.64,,https://www.dohod.ru/ik/analytics/dividend/mbnk,MBNK
0,след 12m. (прогноз),2.94,0%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
1,2024,2.94,+97.32%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
2,2023,1.49,+100.27%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
3,2022,0.744,-92.75%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
4,2021,10.27,+13.21%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
5,2020,9.07,-54.51%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
6,2019,19.94,,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
7,2018,0.0,,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
8,2017,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
9,2016,4.34,+185.53%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
10,2015,1.52,+52%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
11,2014,1.0,-64.03%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
12,2013,2.78,+17.8%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
13,2012,2.36,+100.68%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
14,2011,1.18,+1580%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
15,2010,0.07,-77.4%,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
16,2009,0.3098,,https://www.dohod.ru/ik/analytics/dividend/nknc,NKNC
0,след 12m. (прогноз),57.84,+99.39%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
1,2024,29.01,-40.48%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
2,2023,48.74,+10.72%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
3,2022,44.02,+76.29%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
4,2021,24.97,+38.18%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
5,2020,18.07,-32.25%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
6,2019,26.67,+25.62%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
7,2018,21.23,+116.41%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
8,2017,9.81,-16.51%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
9,2016,11.75,+43.12%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
10,2015,8.21,-36.11%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
11,2014,12.85,+59.63%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
12,2013,8.05,+6.91%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
13,2012,7.53,+172.83%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
14,2011,2.76,+20%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
15,2010,2.3,+19.79%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
16,2009,1.92,+20%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
17,2008,1.6,+20.3%,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
18,2007,1.33,,https://www.dohod.ru/ik/analytics/dividend/rosn,ROSN
0,след 12m. (прогноз),558.31,+80.68%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
1,2024,309.0,-69.71%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
2,2023,1020.0,-7.1%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
3,2022,1098.0,+96.77%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
4,2021,558.0,+121.43%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
5,2020,252.0,+12%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
6,2019,225.0,+44.23%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
7,2018,156.0,+62.5%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
8,2017,96.0,-62.35%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
9,2016,255.0,+112.5%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
10,2015,120.0,+86.63%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
11,2014,64.3,+81.9%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
12,2013,35.35,-62.98%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
13,2012,95.5,+282%,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
14,2011,25.0,,https://www.dohod.ru/ik/analytics/dividend/phor,PHOR
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
1,2022,51.03,+306.61%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
2,2021,12.55,-17.65%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
3,2020,15.24,-8.25%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
4,2019,16.61,+106.59%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
5,2018,8.04,+0.0037315%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
6,2017,8.04,+1.9%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
7,2016,7.89,+9.58%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
8,2015,7.2,0%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
9,2014,7.2,+20.2%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
10,2013,5.99,-33.22%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
11,2012,8.97,+132.99%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
12,2011,3.85,+61.09%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
13,2010,2.39,+563.89%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
14,2009,0.36,-86.47%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
15,2008,2.66,+4.72%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
16,2007,2.54,+69.33%,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
17,2006,1.5,,https://www.dohod.ru/ik/analytics/dividend/gazp,GAZP
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/mtlr,MTLR
1,2012,8.06,-7.67%,https://www.dohod.ru/ik/analytics/dividend/mtlr,MTLR
2,2011,8.73,+700.92%,https://www.dohod.ru/ik/analytics/dividend/mtlr,MTLR
3,2010,1.09,-80.29%,https://www.dohod.ru/ik/analytics/dividend/mtlr,MTLR
4,2009,5.53,,https://www.dohod.ru/ik/analytics/dividend/mtlr,MTLR
0,след 12m. (прогноз),33.3,0%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
1,2024,33.3,+33.2%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
2,2023,25.0,,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
3,2022,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
4,2021,18.7,0%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
5,2020,18.7,+16.87%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
6,2019,16.0,+33.33%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
7,2018,12.0,+100%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
8,2017,6.0,+204.57%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
9,2016,1.97,+337.78%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
10,2015,0.45,-85.94%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
11,2014,3.2,+24.51%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
12,2013,2.57,+23.56%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
13,2012,2.08,+126.09%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
14,2011,0.92,+1050%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
15,2010,0.08,-83.33%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
16,2009,0.48,-5.88%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
17,2008,0.51,+32.3%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
18,2007,0.3855,+45.81%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
19,2006,0.2644,+52.96%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
20,2005,0.1728,+29.29%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
21,2004,0.1337,+23.39%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
22,2003,0.1083,+106.24%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
23,2002,0.0525,+39.08%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
24,2001,0.0378,+15.15%,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
25,2000,0.0328,,https://www.dohod.ru/ik/analytics/dividend/sber,SBER
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/cbom,CBOM
1,2019,0.11,,https://www.dohod.ru/ik/analytics/dividend/cbom,CBOM
0,след 12m. (прогноз),112.43,+13.35%,https://www.dohod.ru/ik/analytics/dividend/posi,POSI
1,2024,99.19,+36.61%,https://www.dohod.ru/ik/analytics/dividend/posi,POSI
2,2023,72.61,+271.22%,https://www.dohod.ru/ik/analytics/dividend/posi,POSI
3,2022,19.56,,https://www.dohod.ru/ik/analytics/dividend/posi,POSI
0,след 12m. (прогноз),0.0024397,,https://www.dohod.ru/ik/analytics/dividend/elmt,ELMT
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
1,2021,0.0014001,+81.02%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
2,2020,0.0007735,-29.6%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
3,2019,0.0010987,-68.19%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
4,2018,0.0034535,+195.17%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
5,2017,0.00117,0%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
6,2016,0.00117,0%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
7,2015,0.00117,+0.8621%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
8,2014,0.00116,-18.88%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
9,2013,0.00143,+62.5%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
10,2012,0.00088,+51.72%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
11,2011,0.00058,0%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
12,2010,0.00058,+29.75%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
13,2009,0.000447,-66.64%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
14,2008,0.00134,+103.03%,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
15,2007,0.00066,,https://www.dohod.ru/ik/analytics/dividend/vtbr,VTBR
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/mrkk,MRKK
1,2014,0.8695,-69.58%,https://www.dohod.ru/ik/analytics/dividend/mrkk,MRKK
2,2013,2.86,,https://www.dohod.ru/ik/analytics/dividend/mrkk,MRKK
0,след 12m. (прогноз),0.85,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
1,2024,0.85,+6.25%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
2,2023,0.8,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
3,2022,0.8,+14.29%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
4,2021,0.7,+7.69%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
5,2020,0.65,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
6,2019,0.65,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
7,2018,0.65,+8.33%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
8,2017,0.6,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
9,2016,0.6,-7.69%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
10,2015,0.65,+8.33%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
11,2014,0.6,+20%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
12,2013,0.5,-16.67%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
13,2012,0.6,+20%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
14,2011,0.5,+11.11%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
15,2010,0.45,-25%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
16,2009,0.6,0%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
17,2008,0.6,+13.21%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
18,2007,0.53,-33.75%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
19,2006,0.8,+100%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
20,2005,0.4,+185.71%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
21,2004,0.14,+337.5%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
22,2003,0.032,-3.03%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
23,2002,0.033,-19.51%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
24,2001,0.041,+105%,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
25,2000,0.02,,https://www.dohod.ru/ik/analytics/dividend/sngs,SNGS
0,след 12m. (прогноз),79.34,+215.2%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
1,2024,25.17,-72.16%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
2,2023,90.42,+62.3%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
3,2022,55.71,+43.58%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
4,2021,38.8,+290.34%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
5,2020,9.94,-89.74%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
6,2019,96.85,+49.71%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
7,2018,64.69,+27.87%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
8,2017,50.59,+361.59%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
9,2016,10.96,+3.59%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
10,2015,10.58,+28.55%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
11,2014,8.23,-4.3%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
12,2013,8.6,+21.47%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
13,2012,7.08,+41.04%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
14,2011,5.02,-23.48%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
15,2010,6.56,+48.42%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
16,2009,4.42,-21.77%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
17,2008,5.65,+22.83%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
18,2007,4.6,+360%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
19,2006,1.0,+334.78%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
20,2005,0.23,-76.29%,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
21,2004,0.97,,https://www.dohod.ru/ik/analytics/dividend/tatn,TATN
0,след 12m. (прогноз),28.92,+531.51%,https://www.dohod.ru/ik/analytics/dividend/zaym,ZAYM
1,2024,4.58,,https://www.dohod.ru/ik/analytics/dividend/zaym,ZAYM
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
1,2021,0.0161,+69.92%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
2,2020,0.0094943,-61.8%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
3,2019,0.0249,+67.75%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
4,2018,0.0148,-3.69%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
5,2017,0.0154,+15.5%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
6,2016,0.0133,+1903.42%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
7,2015,0.0006648,+94%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
8,2014,0.0003427,,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
9,2013,0.0,,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
10,2012,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
11,2011,0.0020524,,https://www.dohod.ru/ik/analytics/dividend/fees,FEES
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
1,2021,99.16,+40.1%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
2,2020,70.78,+109.96%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
3,2019,33.71,+18.33%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
4,2018,28.49,+52.01%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
5,2017,18.74,-22.69%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
6,2016,24.24,-27.05%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
7,2015,33.23,+100.53%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
8,2014,16.57,+4894.19%,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
9,2013,0.3318,,https://www.dohod.ru/ik/analytics/dividend/poly,POLY
0,след 12m. (прогноз),19.22,+70.54%,https://www.dohod.ru/ik/analytics/dividend/flot,FLOT
1,2024,11.27,+6.22%,https://www.dohod.ru/ik/analytics/dividend/flot,FLOT
2,2023,10.61,,https://www.dohod.ru/ik/analytics/dividend/flot,FLOT
3,2022,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/flot,FLOT
4,2021,6.67,,https://www.dohod.ru/ik/analytics/dividend/flot,FLOT
0,след 12m. (прогноз),6.22,0%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
1,2024,6.22,-31.65%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
2,2023,9.1,+128.98%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
3,2022,3.97,-56.35%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
4,2021,9.11,+100.25%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
5,2020,4.55,-41.65%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
6,2019,7.79,+83.21%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
7,2018,4.25,-16.16%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
8,2017,5.07,+57.24%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
9,2016,3.23,+219.26%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
10,2015,1.01,+192.22%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
11,2014,0.3458,-35.4%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
12,2013,0.5353,+792.17%,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
13,2012,0.06,,https://www.dohod.ru/ik/analytics/dividend/kzos,KZOS
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/sgzh,SGZH
1,2022,0.64,+52.38%,https://www.dohod.ru/ik/analytics/dividend/sgzh,SGZH
2,2021,0.42,,https://www.dohod.ru/ik/analytics/dividend/sgzh,SGZH
0,след 12m. (прогноз),0.5992,+99.73%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
1,2024,0.3,-53.85%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
2,2023,0.65,-4.13%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
3,2022,0.678,+126%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
4,2021,0.3,+566.67%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
5,2020,0.045,+7.14%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
6,2019,0.042,+1.07%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
7,2018,0.0416,+10.23%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
8,2017,0.0377,,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
9,2016,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
10,2015,0.0708,,https://www.dohod.ru/ik/analytics/dividend/lvhk,LVHK
0,след 12m. (прогноз),79.34,+215.2%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
1,2024,25.17,-72.16%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
2,2023,90.42,+62.3%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
3,2022,55.71,+43.58%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
4,2021,38.8,+254.66%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
5,2020,10.94,-88.7%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
6,2019,96.85,+49.71%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
7,2018,64.69,+27.87%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
8,2017,50.59,+361.59%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
9,2016,10.96,+3.59%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
10,2015,10.58,+28.55%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
11,2014,8.23,-4.3%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
12,2013,8.6,+21.47%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
13,2012,7.08,+41.04%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
14,2011,5.02,-23.48%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
15,2010,6.56,+48.42%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
16,2009,4.42,-21.77%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
17,2008,5.65,+22.83%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
18,2007,4.6,+360%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
19,2006,1.0,,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
20,2005,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
21,2004,2.0,,https://www.dohod.ru/ik/analytics/dividend/tatnp,TATNP
0,след 12m. (прогноз),36.05,-18.74%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
1,2023,44.37,,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
2,2022,0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
3,2021,15.77,+32.74%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
4,2020,11.88,-10.81%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
5,2019,13.32,-43.09%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
6,2018,23.41,+41.29%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
7,2017,16.57,+37.26%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
8,2016,12.07,-18.41%,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
9,2015,14.79,,https://www.dohod.ru/ik/analytics/dividend/nkhp,NKHP
0,след 12m. (прогноз),0.0,-100%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
1,2019,2.69,-79.01%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
2,2018,12.81,-26.74%,https://www.dohod.ru/ik/analytics/dividend/aflt,AFLT
