open,close,high,low,value,volume,begin,end,ticker
93.75,95.01,95.05,93.28,608141.1,640,2023-11-14 00:00:00,2023-11-14 23:59:59,RU000A104B46
95.65,95.15,95.65,94.32,13359.3,14,2023-11-15 00:00:00,2023-11-15 23:59:59,RU000A104B46
95.25,94.28,95.25,93.7,186248.9,198,2023-11-16 00:00:00,2023-11-16 23:59:59,RU000A104B46
94.47,94.5,94.5,94.47,416736.9,441,2023-11-17 00:00:00,2023-11-17 23:59:59,RU000A104B46
94.49,93.5,94.49,93.12,467884.0,500,2023-11-20 00:00:00,2023-11-20 23:59:59,RU000A104B46
93.49,94.29,94.57,93.49,193748.2,206,2023-11-21 00:00:00,2023-11-21 23:59:59,RU000A104B46
94.11,93.92,94.38,93.48,459678.9,490,2023-11-22 00:00:00,2023-11-22 23:59:59,RU000A104B46
94.0,94.37,94.37,93.38,3899729.4,4154,2023-11-23 00:00:00,2023-11-23 23:59:59,RU000A104B46
93.68,94.46,94.94,93.68,405341.7,429,2023-11-24 00:00:00,2023-11-24 23:59:59,RU000A104B46
94.28,94.13,94.63,94.06,14147.1,15,2023-11-27 00:00:00,2023-11-27 23:59:59,RU000A104B46
94.0,94.5,94.5,93.92,1139735.2,1211,2023-11-28 00:00:00,2023-11-28 23:59:59,RU000A104B46
95.28,94.6,95.28,94.44,1505550.1,1585,2023-11-29 00:00:00,2023-11-29 23:59:59,RU000A104B46
94.6,94.99,95.5,94.56,50423.5,53,2023-11-30 00:00:00,2023-11-30 23:59:59,RU000A104B46
95.67,95.53,95.67,95.53,6690.4,7,2023-12-01 00:00:00,2023-12-01 23:59:59,RU000A104B46
94.99,94.15,95.04,94.0,678267.8,718,2023-12-04 00:00:00,2023-12-04 23:59:59,RU000A104B46
94.76,94.91,94.91,94.27,663185.0,703,2023-12-05 00:00:00,2023-12-05 23:59:59,RU000A104B46
94.72,94.74,94.75,94.27,534246.1,564,2023-12-06 00:00:00,2023-12-06 23:59:59,RU000A104B46
94.97,94.43,94.97,93.32,44290.1,47,2023-12-07 00:00:00,2023-12-07 23:59:59,RU000A104B46
94.94,94.56,94.94,93.02,397189.7,420,2023-12-08 00:00:00,2023-12-08 23:59:59,RU000A104B46
93.03,94.7,94.7,93.03,7556.6,8,2023-12-11 00:00:00,2023-12-11 23:59:59,RU000A104B46
91.39,93.0,94.48,91.39,13615543.5,14837,2023-12-12 00:00:00,2023-12-12 23:59:59,RU000A104B46
92.99,93.09,93.43,92.56,2800032.4,3012,2023-12-13 00:00:00,2023-12-13 23:59:59,RU000A104B46
92.73,92.94,92.99,92.48,9111501.2,9843,2023-12-14 00:00:00,2023-12-14 23:59:59,RU000A104B46
92.98,94.45,94.45,92.58,1215583.5,1307,2023-12-15 00:00:00,2023-12-15 23:59:59,RU000A104B46
94.69,94.31,94.99,93.27,306462.6,324,2023-12-18 00:00:00,2023-12-18 23:59:59,RU000A104B46
94.89,94.51,94.96,94.17,94752.3,100,2023-12-19 00:00:00,2023-12-19 23:59:59,RU000A104B46
94.26,94.69,94.69,94.08,42365.6,45,2023-12-20 00:00:00,2023-12-20 23:59:59,RU000A104B46
94.54,93.61,94.55,93.61,21656.3,23,2023-12-21 00:00:00,2023-12-21 23:59:59,RU000A104B46
93.76,94.2,94.56,93.76,2781910.1,2953,2023-12-22 00:00:00,2023-12-22 23:59:59,RU000A104B46
94.68,94.63,94.68,92.69,396786.4,422,2023-12-25 00:00:00,2023-12-25 23:59:59,RU000A104B46
94.64,94.64,94.64,94.3,516903.6,547,2023-12-26 00:00:00,2023-12-26 23:59:59,RU000A104B46
90.61,94.44,94.94,90.61,7241506.2,7730,2023-12-27 00:00:00,2023-12-27 23:59:59,RU000A104B46
91.2,94.38,95.05,91.19,5562896.6,5895,2023-12-28 00:00:00,2023-12-28 23:59:59,RU000A104B46
93.04,94.38,94.39,93.03,1012088.8,1074,2023-12-29 00:00:00,2023-12-29 23:59:59,RU000A104B46
94.26,94.4,94.4,94.0,674003.7,714,2024-01-03 00:00:00,2024-01-03 23:59:59,RU000A104B46
94.29,94.55,94.63,94.29,528968.7,560,2024-01-04 00:00:00,2024-01-04 23:59:59,RU000A104B46
94.41,94.4,94.79,94.39,160600.9,170,2024-01-05 00:00:00,2024-01-05 23:59:59,RU000A104B46
94.29,94.54,95.15,94.01,129957.3,137,2024-01-08 00:00:00,2024-01-08 23:59:59,RU000A104B46
94.55,94.14,95.23,94.14,48180.5,51,2024-01-09 00:00:00,2024-01-09 23:59:59,RU000A104B46
94.7,94.14,94.7,94.14,39632.1,42,2024-01-10 00:00:00,2024-01-10 23:59:59,RU000A104B46
94.08,94.63,94.7,94.08,1867372.5,1974,2024-01-11 00:00:00,2024-01-11 23:59:59,RU000A104B46
94.3,94.65,94.85,94.3,27480.8,29,2024-01-12 00:00:00,2024-01-12 23:59:59,RU000A104B46
94.82,93.89,94.82,93.89,866463.4,922,2024-01-15 00:00:00,2024-01-15 23:59:59,RU000A104B46
93.99,93.79,93.99,92.62,354447.7,379,2024-01-16 00:00:00,2024-01-16 23:59:59,RU000A104B46
93.68,93.4,93.68,93.14,49624.9,53,2024-01-17 00:00:00,2024-01-17 23:59:59,RU000A104B46
93.64,93.66,94.03,93.64,9760680.9,10418,2024-01-18 00:00:00,2024-01-18 23:59:59,RU000A104B46
93.72,93.71,93.9,93.7,635366.8,678,2024-01-19 00:00:00,2024-01-19 23:59:59,RU000A104B46
93.8,94.03,95.04,93.67,8144554.0,8683,2024-01-22 00:00:00,2024-01-22 23:59:59,RU000A104B46
91.92,94.3,94.47,91.92,4694.9,5,2024-01-23 00:00:00,2024-01-23 23:59:59,RU000A104B46
94.33,93.55,94.75,93.48,97729.0,104,2024-01-24 00:00:00,2024-01-24 23:59:59,RU000A104B46
94.34,94.32,94.37,94.02,17877.1,19,2024-01-25 00:00:00,2024-01-25 23:59:59,RU000A104B46
94.28,93.9,94.28,93.85,3726846.5,3969,2024-01-26 00:00:00,2024-01-26 23:59:59,RU000A104B46
94.46,93.86,94.46,93.86,280665.6,299,2024-01-29 00:00:00,2024-01-29 23:59:59,RU000A104B46
94.14,94.1,94.14,94.1,33876.4,36,2024-01-30 00:00:00,2024-01-30 23:59:59,RU000A104B46
94.21,94.89,94.9,93.85,579927.2,613,2024-01-31 00:00:00,2024-01-31 23:59:59,RU000A104B46
94.78,94.11,94.78,94.11,198246.0,210,2024-02-01 00:00:00,2024-02-01 23:59:59,RU000A104B46
94.68,94.48,94.68,94.05,236243.1,250,2024-02-02 00:00:00,2024-02-02 23:59:59,RU000A104B46
94.83,94.43,94.87,94.43,2296356.2,2421,2024-02-05 00:00:00,2024-02-05 23:59:59,RU000A104B46
100.0,100.39,100.4,100.0,200337.8,200,2022-11-24 00:00:00,2022-11-24 23:59:59,RU000A105GW4
100.19,100.29,100.4,100.0,604047314.0,602843,2022-11-25 00:00:00,2022-11-25 23:59:59,RU000A105GW4
100.25,100.3,100.39,100.1,53671055.7,53563,2022-11-28 00:00:00,2022-11-28 23:59:59,RU000A105GW4
100.4,100.2,100.5,100.2,19948806.1,19851,2022-11-29 00:00:00,2022-11-29 23:59:59,RU000A105GW4
100.65,100.35,100.65,100.15,86845950.3,86543,2022-11-30 00:00:00,2022-11-30 23:59:59,RU000A105GW4
100.4,100.34,100.4,100.31,650224.9,648,2022-12-01 00:00:00,2022-12-01 23:59:59,RU000A105GW4
100.35,100.3,100.35,100.29,3961627.5,3949,2022-12-02 00:00:00,2022-12-02 23:59:59,RU000A105GW4
100.3,100.3,100.3,100.3,452353.0,451,2022-12-05 00:00:00,2022-12-05 23:59:59,RU000A105GW4
100.2,100.2,100.2,100.2,4981944.0,4972,2022-12-06 00:00:00,2022-12-06 23:59:59,RU000A105GW4
100.28,100.29,100.3,100.2,409202.0,408,2022-12-07 00:00:00,2022-12-07 23:59:59,RU000A105GW4
100.11,100.29,100.29,100.1,115126.0,115,2022-12-08 00:00:00,2022-12-08 23:59:59,RU000A105GW4
100.3,100.2,100.3,100.2,3894875.5,3884,2022-12-09 00:00:00,2022-12-09 23:59:59,RU000A105GW4
100.3,100.05,100.3,100.05,269389.0,269,2022-12-12 00:00:00,2022-12-12 23:59:59,RU000A105GW4
100.34,100.2,100.35,100.2,6877795.5,6854,2022-12-13 00:00:00,2022-12-13 23:59:59,RU000A105GW4
100.3,100.19,100.3,100.15,46513020.7,46412,2022-12-14 00:00:00,2022-12-14 23:59:59,RU000A105GW4
100.19,100.34,100.35,100.19,916007.1,913,2022-12-15 00:00:00,2022-12-15 23:59:59,RU000A105GW4
97.01,100.45,100.45,97.01,126532.0,126,2022-12-16 00:00:00,2022-12-16 23:59:59,RU000A105GW4
100.45,100.4,100.45,100.4,2113399.3,2104,2022-12-19 00:00:00,2022-12-19 23:59:59,RU000A105GW4
100.0,100.05,100.9,100.0,369521.4,368,2022-12-20 00:00:00,2022-12-20 23:59:59,RU000A105GW4
100.44,100.0,100.44,100.0,20005.3,20,2022-12-21 00:00:00,2022-12-21 23:59:59,RU000A105GW4
100.43,100.2,100.45,98.05,1892386.0,1897,2022-12-22 00:00:00,2022-12-22 23:59:59,RU000A105GW4
100.34,100.34,100.34,100.32,793676.2,791,2022-12-23 00:00:00,2022-12-23 23:59:59,RU000A105GW4
99.51,100.2,100.4,99.5,156054.1,156,2022-12-26 00:00:00,2022-12-26 23:59:59,RU000A105GW4
100.2,100.4,100.4,100.2,1283325.5,1279,2022-12-27 00:00:00,2022-12-27 23:59:59,RU000A105GW4
100.3,99.5,100.3,99.5,5056847.0,5042,2022-12-28 00:00:00,2022-12-28 23:59:59,RU000A105GW4
100.3,100.29,100.3,100.29,2122136.5,2116,2022-12-29 00:00:00,2022-12-29 23:59:59,RU000A105GW4
100.97,100.3,100.97,100.0,240426.7,240,2022-12-30 00:00:00,2022-12-30 23:59:59,RU000A105GW4
100.89,100.25,100.89,100.25,101268.9,101,2023-01-03 00:00:00,2023-01-03 23:59:59,RU000A105GW4
100.3,100.3,100.3,100.3,1003.0,1,2023-01-10 00:00:00,2023-01-10 23:59:59,RU000A105GW4
100.3,100.15,100.5,99.1,27158898.2,27044,2023-01-11 00:00:00,2023-01-11 23:59:59,RU000A105GW4
100.3,100.02,100.3,100.0,180058.0,180,2023-01-12 00:00:00,2023-01-12 23:59:59,RU000A105GW4
99.11,100.4,100.4,99.1,61589084.2,61395,2023-01-13 00:00:00,2023-01-13 23:59:59,RU000A105GW4
102.0,100.16,102.0,100.16,5257953.9,5237,2023-01-16 00:00:00,2023-01-16 23:59:59,RU000A105GW4
100.45,100.45,100.45,100.3,97421.5,97,2023-01-17 00:00:00,2023-01-17 23:59:59,RU000A105GW4
100.4,100.3,100.4,100.3,25738643.3,25661,2023-01-18 00:00:00,2023-01-18 23:59:59,RU000A105GW4
100.11,100.5,100.5,100.11,4915451.0,4891,2023-01-19 00:00:00,2023-01-19 23:59:59,RU000A105GW4
100.5,100.5,100.5,100.1,4716581.0,4697,2023-01-20 00:00:00,2023-01-20 23:59:59,RU000A105GW4
100.5,100.5,100.5,100.3,5222862.8,5197,2023-01-23 00:00:00,2023-01-23 23:59:59,RU000A105GW4
100.99,100.5,100.99,100.5,243229.6,242,2023-01-24 00:00:00,2023-01-24 23:59:59,RU000A105GW4
98.27,100.7,100.7,98.27,2809564.2,2791,2023-01-26 00:00:00,2023-01-26 23:59:59,RU000A105GW4
100.11,100.7,100.7,100.11,950240.3,944,2023-01-27 00:00:00,2023-01-27 23:59:59,RU000A105GW4
100.42,100.75,100.75,100.42,810991.6,805,2023-01-30 00:00:00,2023-01-30 23:59:59,RU000A105GW4
100.0,100.0,100.01,100.0,404000.7,404,2023-01-31 00:00:00,2023-01-31 23:59:59,RU000A105GW4
100.7,100.66,100.7,99.51,174089.4,173,2023-02-01 00:00:00,2023-02-01 23:59:59,RU000A105GW4
100.2,100.3,100.3,100.2,105215.0,105,2023-02-02 00:00:00,2023-02-02 23:59:59,RU000A105GW4
100.1,100.3,100.3,100.1,155365.0,155,2023-02-03 00:00:00,2023-02-03 23:59:59,RU000A105GW4
100.79,100.3,100.79,100.3,3204749.7,3181,2023-02-06 00:00:00,2023-02-06 23:59:59,RU000A105GW4
100.49,100.9,100.95,100.49,3189628.0,3166,2023-02-07 00:00:00,2023-02-07 23:59:59,RU000A105GW4
98.85,100.5,100.65,98.85,290808.9,289,2023-02-09 00:00:00,2023-02-09 23:59:59,RU000A105GW4
100.51,100.5,100.51,100.5,15076.4,15,2023-02-10 00:00:00,2023-02-10 23:59:59,RU000A105GW4
100.6,100.6,100.6,100.6,197176.0,196,2023-02-13 00:00:00,2023-02-13 23:59:59,RU000A105GW4
98.31,100.28,100.28,98.31,7892.4,8,2023-02-15 00:00:00,2023-02-15 23:59:59,RU000A105GW4
100.29,100.28,100.29,100.28,2005.7,2,2023-02-16 00:00:00,2023-02-16 23:59:59,RU000A105GW4
102.0,100.41,102.0,99.65,56868.4,57,2023-02-17 00:00:00,2023-02-17 23:59:59,RU000A105GW4
100.41,99.96,100.41,98.42,15782.6,16,2023-02-20 00:00:00,2023-02-20 23:59:59,RU000A105GW4
100.37,100.37,100.37,100.37,2007.4,2,2023-02-21 00:00:00,2023-02-21 23:59:59,RU000A105GW4
100.26,100.26,100.26,100.26,1002.6,1,2023-02-22 00:00:00,2023-02-22 23:59:59,RU000A105GW4
102.0,99.4,102.0,99.4,96514.5,97,2023-02-24 00:00:00,2023-02-24 23:59:59,RU000A105GW4
101.85,100.16,101.85,99.96,9795548.0,9776,2023-02-28 00:00:00,2023-02-28 23:59:59,RU000A105GW4
99.41,100.2,100.47,99.41,397746.8,397,2023-03-01 00:00:00,2023-03-01 23:59:59,RU000A105GW4
100.2,100.2,100.2,100.12,20034.2,20,2023-03-02 00:00:00,2023-03-02 23:59:59,RU000A105GW4
101.74,100.22,101.75,99.5,10058.4,10,2023-03-03 00:00:00,2023-03-03 23:59:59,RU000A105GW4
101.79,100.0,101.79,99.95,302031.9,302,2023-03-06 00:00:00,2023-03-06 23:59:59,RU000A105GW4
100.4,100.4,100.4,100.4,3012.0,3,2023-03-07 00:00:00,2023-03-07 23:59:59,RU000A105GW4
100.43,100.4,100.43,100.4,401600.7,400,2023-03-09 00:00:00,2023-03-09 23:59:59,RU000A105GW4
100.13,100.13,100.13,100.13,7009.1,7,2023-03-10 00:00:00,2023-03-10 23:59:59,RU000A105GW4
101.6,100.5,101.6,100.5,29167.0,29,2023-03-13 00:00:00,2023-03-13 23:59:59,RU000A105GW4
99.5,100.0,100.0,99.25,5793916.5,5805,2023-03-14 00:00:00,2023-03-14 23:59:59,RU000A105GW4
100.0,100.0,100.0,100.0,8000.0,8,2023-03-15 00:00:00,2023-03-15 23:59:59,RU000A105GW4
99.54,99.85,100.0,99.5,10351659.8,10402,2023-03-16 00:00:00,2023-03-16 23:59:59,RU000A105GW4
100.0,99.98,100.0,99.95,19994.5,20,2023-03-17 00:00:00,2023-03-17 23:59:59,RU000A105GW4
99.99,99.92,100.0,98.65,4134917.1,4149,2023-03-20 00:00:00,2023-03-20 23:59:59,RU000A105GW4
99.32,99.9,100.16,99.25,188682.8,189,2023-03-21 00:00:00,2023-03-21 23:59:59,RU000A105GW4
99.5,99.95,99.95,99.5,2694234.4,2703,2023-03-22 00:00:00,2023-03-22 23:59:59,RU000A105GW4
99.66,99.95,99.97,99.66,9993.3,10,2023-03-23 00:00:00,2023-03-23 23:59:59,RU000A105GW4
99.95,99.95,99.95,99.95,3998.0,4,2023-03-24 00:00:00,2023-03-24 23:59:59,RU000A105GW4
99.95,99.6,99.99,99.36,8983.0,9,2023-03-27 00:00:00,2023-03-27 23:59:59,RU000A105GW4
99.99,99.99,99.99,99.99,999.9,1,2023-03-28 00:00:00,2023-03-28 23:59:59,RU000A105GW4
99.97,99.47,99.97,99.47,9972.0,10,2023-03-29 00:00:00,2023-03-29 23:59:59,RU000A105GW4
99.97,99.7,99.97,99.7,8994.6,9,2023-03-30 00:00:00,2023-03-30 23:59:59,RU000A105GW4
99.4,100.24,100.27,99.4,137051.1,137,2023-03-31 00:00:00,2023-03-31 23:59:59,RU000A105GW4
100.23,100.23,100.23,100.23,12027.6,12,2023-04-03 00:00:00,2023-04-03 23:59:59,RU000A105GW4
100.39,99.83,100.39,99.83,7992.0,8,2023-04-04 00:00:00,2023-04-04 23:59:59,RU000A105GW4
100.29,100.15,100.37,100.14,527031.9,526,2023-04-05 00:00:00,2023-04-05 23:59:59,RU000A105GW4
100.0,100.14,100.15,99.35,512257.7,513,2023-04-06 00:00:00,2023-04-06 23:59:59,RU000A105GW4
100.38,100.38,100.38,99.5,632130.7,631,2023-04-07 00:00:00,2023-04-07 23:59:59,RU000A105GW4
100.35,99.75,100.36,98.7,257388.4,259,2023-04-10 00:00:00,2023-04-10 23:59:59,RU000A105GW4
99.75,99.34,99.98,98.31,109061.1,110,2023-04-11 00:00:00,2023-04-11 23:59:59,RU000A105GW4
92.0,99.87,99.98,92.0,159386.7,165,2023-04-12 00:00:00,2023-04-12 23:59:59,RU000A105GW4
92.0,99.31,99.82,92.0,568043.6,584,2023-04-13 00:00:00,2023-04-13 23:59:59,RU000A105GW4
100.08,99.77,100.08,99.15,226255.3,228,2023-04-14 00:00:00,2023-04-14 23:59:59,RU000A105GW4
100.27,99.7,100.27,99.25,13013.8,13,2023-04-17 00:00:00,2023-04-17 23:59:59,RU000A105GW4
99.84,99.69,99.84,99.5,4982.3,5,2023-04-18 00:00:00,2023-04-18 23:59:59,RU000A105GW4
99.7,99.75,99.75,99.65,537443.2,539,2023-04-19 00:00:00,2023-04-19 23:59:59,RU000A105GW4
100.03,99.8,100.03,99.8,550015.0,551,2023-04-20 00:00:00,2023-04-20 23:59:59,RU000A105GW4
99.6,99.98,99.99,99.6,321342.4,322,2023-04-21 00:00:00,2023-04-21 23:59:59,RU000A105GW4
100.29,100.1,100.29,100.1,6009.8,6,2023-04-24 00:00:00,2023-04-24 23:59:59,RU000A105GW4
99.61,99.9,100.19,99.6,68797.2,69,2023-04-25 00:00:00,2023-04-25 23:59:59,RU000A105GW4
99.37,99.97,99.97,99.36,6699311.0,6735,2023-04-26 00:00:00,2023-04-26 23:59:59,RU000A105GW4
100.19,100.0,100.19,98.0,494349.2,496,2023-04-27 00:00:00,2023-04-27 23:59:59,RU000A105GW4
100.08,99.7,100.19,98.03,1076609.8,1089,2023-05-02 00:00:00,2023-05-02 23:59:59,RU000A105GW4
99.97,99.88,100.0,99.25,200913.8,202,2023-05-03 00:00:00,2023-05-03 23:59:59,RU000A105GW4
99.22,99.75,99.97,98.22,852454.3,860,2023-05-04 00:00:00,2023-05-04 23:59:59,RU000A105GW4
99.73,99.72,99.76,99.72,24932.1,25,2023-05-05 00:00:00,2023-05-05 23:59:59,RU000A105GW4
99.71,99.27,99.9,99.27,80846.1,81,2023-05-08 00:00:00,2023-05-08 23:59:59,RU000A105GW4
99.93,99.7,99.93,98.5,226280.3,227,2023-05-10 00:00:00,2023-05-10 23:59:59,RU000A105GW4
99.87,99.87,100.27,98.8,1033069.3,1036,2023-05-11 00:00:00,2023-05-11 23:59:59,RU000A105GW4
98.67,99.92,100.2,98.6,340250.7,342,2023-05-12 00:00:00,2023-05-12 23:59:59,RU000A105GW4
99.92,99.69,99.92,98.01,275596.5,279,2023-05-16 00:00:00,2023-05-16 23:59:59,RU000A105GW4
98.0,99.84,99.84,98.0,153279.6,156,2023-05-17 00:00:00,2023-05-17 23:59:59,RU000A105GW4
99.84,99.51,99.84,99.17,67756.2,68,2023-05-18 00:00:00,2023-05-18 23:59:59,RU000A105GW4
99.91,99.75,99.94,99.27,120806.2,121,2023-05-19 00:00:00,2023-05-19 23:59:59,RU000A105GW4
99.18,99.79,99.98,99.15,974453.1,978,2023-05-22 00:00:00,2023-05-22 23:59:59,RU000A105GW4
100.09,100.0,100.09,99.72,212018.4,212,2023-05-23 00:00:00,2023-05-23 23:59:59,RU000A105GW4
99.7,99.93,100.0,99.4,512266.0,514,2023-05-24 00:00:00,2023-05-24 23:59:59,RU000A105GW4
99.93,99.94,99.98,99.42,2677217.6,2680,2023-05-25 00:00:00,2023-05-25 23:59:59,RU000A105GW4
99.98,99.94,99.98,99.94,25993.2,26,2023-05-26 00:00:00,2023-05-26 23:59:59,RU000A105GW4
99.94,99.95,100.14,99.94,976380.7,976,2023-05-29 00:00:00,2023-05-29 23:59:59,RU000A105GW4
99.94,100.08,100.25,99.35,217738.3,219,2023-05-30 00:00:00,2023-05-30 23:59:59,RU000A105GW4
99.36,99.97,100.23,98.51,203550.6,205,2023-05-31 00:00:00,2023-05-31 23:59:59,RU000A105GW4
99.97,100.49,100.49,99.09,9034761.5,8999,2023-06-01 00:00:00,2023-06-01 23:59:59,RU000A105GW4
99.65,100.05,100.05,99.65,28973.1,29,2023-06-02 00:00:00,2023-06-02 23:59:59,RU000A105GW4
100.55,100.1,100.55,99.01,1561832.1,1562,2023-06-05 00:00:00,2023-06-05 23:59:59,RU000A105GW4
99.52,100.18,100.18,99.52,113999.3,114,2023-06-06 00:00:00,2023-06-06 23:59:59,RU000A105GW4
99.73,100.25,100.26,98.85,5167246.8,5156,2023-06-07 00:00:00,2023-06-07 23:59:59,RU000A105GW4
100.25,100.45,100.45,99.45,14043.0,14,2023-06-08 00:00:00,2023-06-08 23:59:59,RU000A105GW4
100.26,100.66,100.67,100.25,3712394.0,3690,2023-06-09 00:00:00,2023-06-09 23:59:59,RU000A105GW4
99.53,100.5,101.05,99.53,38610187.8,38419,2023-06-13 00:00:00,2023-06-13 23:59:59,RU000A105GW4
100.5,100.4,100.5,100.4,99397.5,99,2023-06-14 00:00:00,2023-06-14 23:59:59,RU000A105GW4
100.11,100.21,100.25,100.1,905510.1,904,2023-06-15 00:00:00,2023-06-15 23:59:59,RU000A105GW4
100.2,100.37,100.4,99.42,1571217.8,1566,2023-06-16 00:00:00,2023-06-16 23:59:59,RU000A105GW4
102.0,100.25,102.0,99.53,717381.8,715,2023-06-19 00:00:00,2023-06-19 23:59:59,RU000A105GW4
99.97,99.45,100.34,99.03,1263147.0,1263,2023-06-20 00:00:00,2023-06-20 23:59:59,RU000A105GW4
100.38,100.23,100.38,100.22,5014.8,5,2023-06-21 00:00:00,2023-06-21 23:59:59,RU000A105GW4
99.87,100.75,100.75,99.87,71431.9,71,2023-06-22 00:00:00,2023-06-22 23:59:59,RU000A105GW4
99.93,100.75,101.49,99.83,96284.1,96,2023-06-23 00:00:00,2023-06-23 23:59:59,RU000A105GW4
100.09,100.14,100.7,100.09,24145.0,24,2023-06-26 00:00:00,2023-06-26 23:59:59,RU000A105GW4
100.14,100.2,100.2,100.14,3005.4,3,2023-06-27 00:00:00,2023-06-27 23:59:59,RU000A105GW4
100.22,99.94,100.45,99.92,570344.0,569,2023-06-28 00:00:00,2023-06-28 23:59:59,RU000A105GW4
99.55,100.0,100.35,99.16,204816.0,205,2023-06-30 00:00:00,2023-06-30 23:59:59,RU000A105GW4
99.66,100.71,100.71,99.18,191069.4,192,2023-07-03 00:00:00,2023-07-03 23:59:59,RU000A105GW4
99.43,99.43,99.43,99.43,994.3,1,2023-07-04 00:00:00,2023-07-04 23:59:59,RU000A105GW4
100.1,100.33,100.38,100.1,11035.2,11,2023-07-05 00:00:00,2023-07-05 23:59:59,RU000A105GW4
100.14,100.2,100.2,100.14,1232383.6,1230,2023-07-06 00:00:00,2023-07-06 23:59:59,RU000A105GW4
100.4,99.66,100.4,99.66,4993.7,5,2023-07-07 00:00:00,2023-07-07 23:59:59,RU000A105GW4
99.5,99.9,99.95,99.5,2862170.1,2868,2023-07-10 00:00:00,2023-07-10 23:59:59,RU000A105GW4
99.58,99.96,99.96,98.7,117271.9,118,2023-07-11 00:00:00,2023-07-11 23:59:59,RU000A105GW4
99.97,99.97,99.97,99.87,147879.1,148,2023-07-12 00:00:00,2023-07-12 23:59:59,RU000A105GW4
99.99,99.99,99.99,99.78,69850.2,70,2023-07-13 00:00:00,2023-07-13 23:59:59,RU000A105GW4
99.98,99.98,99.98,99.98,999.8,1,2023-07-14 00:00:00,2023-07-14 23:59:59,RU000A105GW4
99.8,99.69,99.8,98.5,1099844.7,1103,2023-07-17 00:00:00,2023-07-17 23:59:59,RU000A105GW4
99.63,99.63,99.65,98.51,529050.3,531,2023-07-18 00:00:00,2023-07-18 23:59:59,RU000A105GW4
99.6,99.49,99.6,98.58,278845.3,280,2023-07-19 00:00:00,2023-07-19 23:59:59,RU000A105GW4
99.49,99.49,99.5,98.23,654672.0,661,2023-07-20 00:00:00,2023-07-20 23:59:59,RU000A105GW4
99.38,99.38,99.38,99.38,993.8,1,2023-07-21 00:00:00,2023-07-21 23:59:59,RU000A105GW4
100.11,99.35,100.11,99.33,602047.9,606,2023-07-24 00:00:00,2023-07-24 23:59:59,RU000A105GW4
99.5,99.35,99.85,99.03,160095.1,161,2023-07-25 00:00:00,2023-07-25 23:59:59,RU000A105GW4
99.25,99.25,99.25,99.25,992.5,1,2023-07-26 00:00:00,2023-07-26 23:59:59,RU000A105GW4
99.25,99.24,99.25,98.06,457118.2,462,2023-07-27 00:00:00,2023-07-27 23:59:59,RU000A105GW4
99.19,99.3,99.3,98.53,21469987.8,21633,2023-07-28 00:00:00,2023-07-28 23:59:59,RU000A105GW4
99.35,99.26,99.93,99.26,53913.1,54,2023-07-31 00:00:00,2023-07-31 23:59:59,RU000A105GW4
99.23,99.9,99.9,98.24,20826.8,21,2023-08-01 00:00:00,2023-08-01 23:59:59,RU000A105GW4
99.92,99.93,99.93,99.92,14989.4,15,2023-08-02 00:00:00,2023-08-02 23:59:59,RU000A105GW4
99.98,99.98,99.98,99.98,2999.4,3,2023-08-04 00:00:00,2023-08-04 23:59:59,RU000A105GW4
99.45,98.17,100.0,98.17,127790.2,129,2023-08-07 00:00:00,2023-08-07 23:59:59,RU000A105GW4
99.68,99.68,99.68,99.68,2990.4,3,2023-08-08 00:00:00,2023-08-08 23:59:59,RU000A105GW4
99.69,98.17,99.69,98.17,55986.7,57,2023-08-10 00:00:00,2023-08-10 23:59:59,RU000A105GW4
99.19,99.22,99.79,99.19,17914.5,18,2023-08-11 00:00:00,2023-08-11 23:59:59,RU000A105GW4
98.57,98.2,98.57,98.17,20663.2,21,2023-08-14 00:00:00,2023-08-14 23:59:59,RU000A105GW4
98.1,97.73,98.1,96.42,426866.6,436,2023-08-15 00:00:00,2023-08-15 23:59:59,RU000A105GW4
97.99,98.64,98.73,97.99,1382141.4,1407,2023-08-17 00:00:00,2023-08-17 23:59:59,RU000A105GW4
99.0,96.78,99.0,96.78,118840.1,122,2023-08-18 00:00:00,2023-08-18 23:59:59,RU000A105GW4
98.98,98.09,98.98,96.5,47583.1,49,2023-08-21 00:00:00,2023-08-21 23:59:59,RU000A105GW4
98.45,98.51,98.51,96.0,184654.6,191,2023-08-22 00:00:00,2023-08-22 23:59:59,RU000A105GW4
96.27,97.23,97.23,96.1,41378.4,43,2023-08-24 00:00:00,2023-08-24 23:59:59,RU000A105GW4
97.36,97.36,97.36,97.36,973.6,1,2023-08-25 00:00:00,2023-08-25 23:59:59,RU000A105GW4
98.52,96.8,98.52,95.0,1422664.4,1479,2023-08-28 00:00:00,2023-08-28 23:59:59,RU000A105GW4
97.69,96.74,97.69,95.06,244553.5,257,2023-08-29 00:00:00,2023-08-29 23:59:59,RU000A105GW4
96.55,96.25,96.9,94.5,3643456.2,3776,2023-08-30 00:00:00,2023-08-30 23:59:59,RU000A105GW4
96.7,96.84,96.84,95.06,368752.8,383,2023-08-31 00:00:00,2023-08-31 23:59:59,RU000A105GW4
96.16,96.94,97.81,96.16,189937.4,196,2023-09-01 00:00:00,2023-09-01 23:59:59,RU000A105GW4
